predicited,ground_truth
7.053286843472506e-10,0.0
3.9238590154866415e-10,0.0
5.314239048814784e-10,0.0
7.040236171818037e-10,0.0
5.516708756481137e-10,0.0
6.422960496799135e-10,0.0
3.259508496444852e-10,0.0
4.19418583197384e-10,0.0
6.356406512253443e-10,0.0
1.0,1.0
1.74363041366421e-11,0.0
2.3019039799287988e-11,0.0
2.3765375084527918e-11,0.0
2.2036383134915738e-11,0.0
1.0,1.0
3.122023126134188e-11,0.0
4.018954613549397e-11,0.0
1.0,1.0
2.293279455223285e-11,0.0
4.2376060993554177e-11,0.0
1.60056724818336e-11,0.0
3.5737007103575635e-11,0.0
4.316876717203044e-11,0.0
2.5941243944616055e-11,0.0
4.049448623644203e-11,0.0
1.730048222736702e-11,0.0
2.2288742032583464e-11,0.0
3.5426380579073324e-11,0.0
1.0,1.0
4.071098125280059e-09,0.0
9.996527161604263e-09,0.0
1.2993044862241732e-08,0.0
9.335380468655785e-09,0.0
0.9999998807907104,1.0
6.79651313006957e-09,0.0
9.436203818324884e-09,0.0
1.0,1.0
1.6539082992039766e-08,0.0
1.2749370448261743e-08,0.0
6.147028219771755e-09,0.0
9.138627632410135e-09,0.0
8.824394548412329e-09,0.0
1.4011233062660722e-08,0.0
1.0808616224267098e-08,0.0
6.2889968788226724e-09,0.0
3.849919494314236e-09,0.0
6.9397021462691555e-09,0.0
1.0,1.0
7.890091358042639e-10,0.0
2.632517315248606e-09,0.0
3.0312690135758658e-09,0.0
1.7403891661160742e-09,0.0
1.0,1.0
1.1810162847680772e-09,0.0
1.7434759191914395e-09,0.0
1.0,1.0
6.107107264341494e-09,0.0
3.10586534268964e-09,0.0
1.4548792170998581e-09,0.0
1.9865256106754714e-09,0.0
1.3350901495456924e-09,0.0
6.402427921159415e-09,0.0
1.5195240621324047e-09,0.0
2.16459472568431e-09,0.0
5.488298149280979e-10,0.0
1.1039443803539939e-09,0.0
1.0,1.0
7.7262655066501e-35,0.0
7.32336998365242e-36,0.0
5.414063742047297e-36,0.0
2.2410898808571207e-35,0.0
1.0,1.0
2.1668586753407654e-35,0.0
1.5282155504940492e-34,0.0
1.0,1.0
9.462364513895427e-37,0.0
2.2732678620685863e-34,0.0
1.3079445256350386e-35,0.0
3.690537408831647e-35,0.0
1.7516265170624791e-34,0.0
1.1158118250523551e-35,0.0
4.789761117356651e-34,0.0
5.824950818619238e-36,0.0
1.8099750031070502e-34,0.0
1.18045404158667e-34,0.0
1.0,1.0
3.3694047552046413e-09,0.0
8.326467515473723e-09,0.0
8.997221634388097e-09,0.0
7.556648640161256e-09,0.0
1.0,1.0
5.8810845082746255e-09,0.0
8.231486603449412e-09,0.0
1.0,1.0
1.3506172180655085e-08,0.0
8.328532530299526e-09,0.0
5.226545862768717e-09,0.0
7.320844819247441e-09,0.0
6.9377441569429266e-09,0.0
1.1574032399153111e-08,0.0
7.603215834706134e-09,0.0
5.403532288283941e-09,0.0
3.0951556873048958e-09,0.0
5.74331515679205e-09,0.0
1.0,1.0
1.4896868461011792e-10,0.0
2.0189512561774592e-10,0.0
2.366347950921721e-10,0.0
2.329696713321283e-10,0.0
1.0,1.0
2.1249464687844721e-10,0.0
3.055857789036054e-10,0.0
1.0,1.0
3.0439847864549563e-10,0.0
3.8407566016473993e-10,0.0
1.9962063946277198e-10,0.0
2.825721323596042e-10,0.0
2.9521210476168847e-10,0.0
2.862991788088465e-10,0.0
3.6608235887136686e-10,0.0
1.448211828236623e-10,0.0
1.3819961841576855e-10,0.0
2.565938572729465e-10,0.0
1.0,1.0
1.0808817174634555e-09,0.0
1.0762016833254506e-09,0.0
1.3338200544055212e-09,0.0
1.5707221079352962e-09,0.0
1.0,1.0
2.1275350370331125e-09,0.0
2.3110080515920117e-09,0.0
1.0,1.0
1.3000995835454887e-09,0.0
2.013476274598247e-09,0.0
1.045371011976215e-09,0.0
2.0235864095496936e-09,0.0
2.574995106030542e-09,0.0
1.5839807243622772e-09,0.0
3.215292920799584e-09,0.0
8.647440541409424e-10,0.0
1.6103369748776686e-09,0.0
2.2284216694146153e-09,0.0
0.9999998807907104,1.0
1.622559331337925e-08,0.0
2.7158918669556442e-08,0.0
3.8019056347593505e-08,0.0
3.1444201908925606e-08,0.0
0.9999997615814209,1.0
3.14045855986933e-08,0.0
3.763859623973076e-08,0.0
0.9999998807907104,1.0
3.1304292491540764e-08,0.0
3.327193098812131e-08,0.0
1.7193235279933106e-08,0.0
2.9186493222255194e-08,0.0
4.066117753609433e-08,0.0
3.096603862218217e-08,0.0
4.675941411846907e-08,0.0
1.6487900822426127e-08,0.0
1.949163142000998e-08,0.0
3.46341799684069e-08,0.0
1.0,1.0
5.705455205506915e-11,0.0
9.206869294731135e-11,0.0
8.552707847497842e-11,0.0
9.132362921437931e-11,0.0
1.0,1.0
8.21856679933397e-11,0.0
1.1076748546168247e-10,0.0
1.0,1.0
9.850643217790278e-11,0.0
1.3683569555222874e-10,0.0
6.203119962133741e-11,0.0
1.0461143756801405e-10,0.0
8.331527134863848e-11,0.0
8.092183867436376e-11,0.0
1.3121338737764887e-10,0.0
5.298973065892554e-11,0.0
5.0704253296007806e-11,0.0
8.803690415559728e-11,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
3.4448616181848024e-10,0.0
1.3276446608756487e-09,0.0
1.4259422531637256e-09,0.0
7.515879030250971e-10,0.0
1.0,1.0
4.628756267166523e-10,0.0
6.733041346684843e-10,0.0
1.0,1.0
2.8426536680115078e-09,0.0
1.4863754671523566e-09,0.0
6.4784133613216e-10,0.0
8.247339478018034e-10,0.0
6.10842043613502e-10,0.0
3.1960813995368653e-09,0.0
6.119965645368097e-10,0.0
1.0527965166318154e-09,0.0
2.386859876413183e-10,0.0
4.77801243015108e-10,0.0
1.0,1.0
1.6201323269071644e-11,0.0
2.2792033885221663e-11,0.0
1.9975460521792776e-11,0.0
2.4098037801345562e-11,0.0
1.0,1.0
1.7922356307376042e-11,0.0
2.9681146429538785e-11,0.0
1.0,1.0
2.4812114168826227e-11,0.0
4.366063413585586e-11,0.0
1.7306487840040852e-11,0.0
2.7209122108184935e-11,0.0
3.4245842273072924e-11,0.0
2.88143033738697e-11,0.0
3.418071381489085e-11,0.0
1.3423915624921623e-11,0.0
1.6475079980815543e-11,0.0
2.7841777494597153e-11,0.0
1.0,1.0
1.8946636754463243e-31,0.0
1.5716117024784127e-32,0.0
9.285809542796998e-33,0.0
3.8577688050024676e-32,0.0
1.0,1.0
7.672791933431634e-32,0.0
2.0319642368088095e-31,0.0
1.0,1.0
1.974123743403011e-33,0.0
1.6253092542068142e-31,0.0
2.728314453671661e-32,0.0
8.508766487664394e-32,0.0
2.270523997440958e-31,0.0
8.337855633463381e-33,0.0
3.177712938182409e-31,0.0
1.158621672252569e-32,0.0
2.9174352141222084e-31,0.0
1.4928907559821642e-31,0.0
1.0,1.0
4.3890183154537965e-10,0.0
5.536473501877026e-10,0.0
7.32357785526716e-10,0.0
7.284889913528048e-10,0.0
1.0,1.0
7.266682811035707e-10,0.0
9.468777983911991e-10,0.0
1.0,1.0
6.680427322436344e-10,0.0
1.0124316940363087e-09,0.0
4.806585685024345e-10,0.0
8.127192252516124e-10,0.0
9.355232144514503e-10,0.0
7.121838119239499e-10,0.0
1.0858884902376076e-09,0.0
3.9456082845390483e-10,0.0
5.592682428279261e-10,0.0
9.049312965636602e-10,0.0
1.0,1.0
5.959287507906197e-10,0.0
1.1160075086280585e-09,0.0
1.2122213233212165e-09,0.0
1.1691622114895495e-09,0.0
1.0,1.0
8.638242343650404e-10,0.0
1.2194451004532425e-09,0.0
1.0,1.0
1.739280830470591e-09,0.0
1.4512375745567851e-09,0.0
7.747200658769771e-10,0.0
1.1620590045779977e-09,0.0
1.1758982676468577e-09,0.0
1.619361644777939e-09,0.0
1.179060404865595e-09,0.0
7.837101523300305e-10,0.0
5.400284108780795e-10,0.0
9.36292710029818e-10,0.0
1.0,1.0
4.651610043329701e-13,0.0
8.033843230427495e-13,0.0
6.805229123274525e-13,0.0
6.580611706594186e-13,0.0
1.0,1.0
5.309742446071852e-13,0.0
8.742555290819354e-13,0.0
1.0,1.0
9.204577204602327e-13,0.0
1.5061073048439066e-12,0.0
4.784999978711679e-13,0.0
9.648227312572533e-13,0.0
7.952325863785914e-13,0.0
1.126156242911569e-12,0.0
7.787351492816175e-13,0.0
5.459994977842497e-13,0.0
3.3774537528709347e-13,0.0
6.296833714170003e-13,0.0
1.0,1.0
5.787639811849488e-10,0.0
2.224616491020015e-09,0.0
2.3447790375996647e-09,0.0
1.3238667939674542e-09,0.0
1.0,1.0
8.080913160846137e-10,0.0
1.2748706534893017e-09,0.0
1.0,1.0
4.770902339856775e-09,0.0
2.461637338413425e-09,0.0
1.066835175755898e-09,0.0
1.4210469467812459e-09,0.0
1.0354193058503824e-09,0.0
4.758860416842481e-09,0.0
1.146581274369396e-09,0.0
1.6205420338977206e-09,0.0
4.1237541159588886e-10,0.0
7.879939478705467e-10,0.0
1.0,1.0
1.0773059690421388e-14,0.0
7.751673685807512e-15,0.0
6.429379022178296e-15,0.0
1.0550915135608581e-14,0.0
1.0,1.0
1.4455071254554364e-14,0.0
2.0125419817533345e-14,0.0
1.0,1.0
6.7473712842035585e-15,0.0
2.0930158715665344e-14,0.0
7.304530922182598e-15,0.0
1.537229443401584e-14,0.0
1.8264315637694407e-14,0.0
8.739845191963955e-15,0.0
2.434924955890469e-14,0.0
5.510405872647794e-15,0.0
1.0498962369788738e-14,0.0
1.625605642392898e-14,0.0
1.0,1.0
3.5553662791620866e-10,0.0
1.35842914694706e-09,0.0
1.3578151936144423e-09,0.0
7.467225171531311e-10,0.0
1.0,1.0
4.658987085015553e-10,0.0
6.98424984513224e-10,0.0
1.0,1.0
2.9017792613217352e-09,0.0
1.5492339633382812e-09,0.0
6.227864890462342e-10,0.0
7.998918194473958e-10,0.0
6.204389224606643e-10,0.0
3.2358167256774095e-09,0.0
6.56237231222434e-10,0.0
1.005657113140046e-09,0.0
2.332079529487885e-10,0.0
4.649107210319414e-10,0.0
1.0,1.0
6.683858653176722e-13,0.0
6.904674314939241e-13,0.0
6.663378074138471e-13,0.0
7.459199273876504e-13,0.0
1.0,1.0
6.775220575544472e-13,0.0
1.2517114081345149e-12,0.0
1.0,1.0
6.899329740329974e-13,0.0
1.6421237199887306e-12,0.0
6.263868005014495e-13,0.0
1.0666077396304097e-12,0.0
1.0698350842372473e-12,0.0
9.087316402839329e-13,0.0
1.2581213197984664e-12,0.0
4.787464912350825e-13,0.0
6.159162264408879e-13,0.0
9.699929661571849e-13,0.0
1.0,1.0
7.252379252697949e-10,0.0
2.78135181552841e-09,0.0
2.8362305837248414e-09,0.0
1.7420465070472346e-09,0.0
1.0,1.0
9.889806751317565e-10,0.0
1.6626243715123223e-09,0.0
1.0,1.0
5.655697243867053e-09,0.0
2.9821738412039167e-09,0.0
1.2915528646573193e-09,0.0
1.6806160907378853e-09,0.0
1.5189879354338132e-09,0.0
5.059909380378258e-09,0.0
1.4133216819089967e-09,0.0
1.9084818170256312e-09,0.0
5.354417464964456e-10,0.0
1.1148948431127792e-09,0.0
1.0,1.0
1.5466886668993873e-13,0.0
1.1048436877837339e-13,0.0
1.2917202301277603e-13,0.0
1.425172507134656e-13,0.0
1.0,1.0
1.7171135932407544e-13,0.0
2.7341282991984184e-13,0.0
1.0,1.0
1.0451235959562516e-13,0.0
3.267844978990797e-13,0.0
1.310176332659438e-13,0.0
1.7729929666348426e-13,0.0
2.7059214244284924e-13,0.0
1.5510313031760065e-13,0.0
2.3911577470663026e-13,0.0
9.325195780493511e-14,0.0
1.4924801845783708e-13,0.0
2.0952976766824838e-13,0.0
1.0,1.0
2.625962780555824e-09,0.0
6.359987203552464e-09,0.0
7.648013777838969e-09,0.0
5.572104111450926e-09,0.0
1.0,1.0
4.70617278480745e-09,0.0
5.785214529652194e-09,0.0
1.0,1.0
1.0876344269661331e-08,0.0
7.503464516389613e-09,0.0
3.866993392165341e-09,0.0
6.31101038095494e-09,0.0
5.877955455702022e-09,0.0
1.0281011597612633e-08,0.0
6.245628014767135e-09,0.0
4.749031390360869e-09,0.0
2.378721219997715e-09,0.0
4.531315322964247e-09,0.0
1.0,1.0
3.3200200921790213e-10,0.0
1.3127052778116877e-09,0.0
1.284609862928221e-09,0.0
7.184352557310092e-10,0.0
1.0,1.0
4.334386460858042e-10,0.0
6.375031058603042e-10,0.0
1.0,1.0
2.8269573348893573e-09,0.0
1.3963337153199973e-09,0.0
5.916070411338126e-10,0.0
7.93332510795608e-10,0.0
6.002682240158208e-10,0.0
3.0298239472870137e-09,0.0
5.838988181849913e-10,0.0
9.656656585477208e-10,0.0
2.0950050028112344e-10,0.0
4.436640221872068e-10,0.0
1.0,1.0
3.7110903239323534e-10,0.0
1.4075431931104276e-09,0.0
1.457462261988951e-09,0.0
8.589446376383592e-10,0.0
1.0,1.0
4.956449140003372e-10,0.0
7.406655844199861e-10,0.0
1.0,1.0
3.0646791771005155e-09,0.0
1.5438417211299793e-09,0.0
7.040961147453118e-10,0.0
8.925549188631976e-10,0.0
6.881453185059172e-10,0.0
3.308018525771672e-09,0.0
6.76754652317868e-10,0.0
1.0654565008039185e-09,0.0
2.6592730795194086e-10,0.0
5.180689766071112e-10,0.0
1.0,1.0
2.818228983514359e-10,0.0
1.1605594263386365e-09,0.0
1.0743783640521087e-09,0.0
6.224967208368071e-10,0.0
1.0,1.0
3.741395526724034e-10,0.0
5.597666219436803e-10,0.0
1.0,1.0
2.274662902479463e-09,0.0
1.2386059955460382e-09,0.0
5.066986275004126e-10,0.0
6.385643125383922e-10,0.0
5.110975531685824e-10,0.0
2.5515864976455305e-09,0.0
4.9728027251561e-10,0.0
7.94239396473273e-10,0.0
1.9374299387031613e-10,0.0
3.746815635530254e-10,0.0
1.0,1.0
8.769519138640547e-11,0.0
9.046047244609667e-11,0.0
1.0684963330787056e-10,0.0
1.0888537987918667e-10,0.0
1.0,1.0
1.1648944309161635e-10,0.0
1.683203992852711e-10,0.0
1.0,1.0
9.359029523592355e-11,0.0
1.5400646036223264e-10,0.0
8.205049834009159e-11,0.0
1.4231836542588638e-10,0.0
1.5991123702985277e-10,0.0
1.1169034447311432e-10,0.0
1.919483877399486e-10,0.0
6.112065020769109e-11,0.0
9.747418844296973e-11,0.0
1.4315852669977147e-10,0.0
1.0,1.0
2.9705133908208836e-09,0.0
8.18238188315945e-09,0.0
8.588729727421196e-09,0.0
6.413868103294362e-09,0.0
1.0,1.0
4.770920547514379e-09,0.0
6.688501308360628e-09,0.0
1.0,1.0
1.2166276874836512e-08,0.0
8.564535747268565e-09,0.0
4.123009045287063e-09,0.0
5.893132648537858e-09,0.0
5.9091713744408025e-09,0.0
1.1949316203185845e-08,0.0
6.091855464518403e-09,0.0
4.9443844574170726e-09,0.0
2.5990203322834304e-09,0.0
4.526918395697521e-09,0.0
1.0,1.0
9.916419907440854e-10,0.0
3.2214495515603403e-09,0.0
3.325250297336879e-09,0.0
2.161339773820714e-09,0.0
1.0,1.0
1.427885476523727e-09,0.0
2.1596380239685686e-09,0.0
1.0,1.0
6.526948759244533e-09,0.0
3.6322398422328206e-09,0.0
1.7239395466717156e-09,0.0
2.3674913141036313e-09,0.0
1.6718526563153091e-09,0.0
5.948717518577951e-09,0.0
1.982524810983932e-09,0.0
2.2195771887112414e-09,0.0
7.226475529087395e-10,0.0
1.367869706392355e-09,0.0
1.0,1.0
6.445639513666737e-14,0.0
9.993699254641844e-14,0.0
7.217094082729789e-14,0.0
9.706864760768152e-14,0.0
1.0,1.0
7.110938492769017e-14,0.0
1.328105377410016e-13,0.0
1.0,1.0
1.031992416869465e-13,0.0
2.0587723962694343e-13,0.0
6.772749407742834e-14,0.0
1.0865597023469384e-13,0.0
1.0471029425473954e-13,0.0
1.3428434796416977e-13,0.0
1.1141315734569668e-13,0.0
6.443942737266797e-14,0.0
5.4729729456097845e-14,0.0
9.025266157255268e-14,0.0
1.0,1.0
3.56240509313821e-10,0.0
1.3340719640098087e-09,0.0
1.3402745580037845e-09,0.0
7.529151191398853e-10,0.0
1.0,1.0
4.5198672582458244e-10,0.0
6.938414842672103e-10,0.0
1.0,1.0
2.8791862227706133e-09,0.0
1.4729557573645025e-09,0.0
6.344366698662895e-10,0.0
8.622307867689472e-10,0.0
6.297960486456589e-10,0.0
3.2268550054226353e-09,0.0
6.470731728214218e-10,0.0
1.010835970483015e-09,0.0
2.4045204716216517e-10,0.0
4.719213353432394e-10,0.0
1.0,1.0
8.93574399536792e-38,0.0
5.700849293071009e-39,0.0
3.314536099218348e-39,0.0
1.5344746473877797e-38,0.0
1.0,1.0
2.3501350306201083e-38,0.0
1.6671766871023535e-37,0.0
1.0,1.0
0.0,0.0
3.1720110413467654e-37,0.0
7.722418509644563e-39,0.0
4.175815053307539e-38,0.0
1.7748086284851083e-37,0.0
7.702941862288912e-39,0.0
5.985576661751871e-37,0.0
3.478908409083649e-39,0.0
1.8325027767544125e-37,0.0
1.233300827176492e-37,0.0
1.0,1.0
7.134817422254701e-19,0.0
3.619931319603229e-19,0.0
2.831265270346436e-19,0.0
5.868940537858409e-19,0.0
1.0,1.0
6.768961641177091e-19,0.0
1.4881643032270542e-18,0.0
1.0,1.0
1.587735445680089e-19,0.0
1.9709108378209107e-18,0.0
4.411238918447422e-19,0.0
7.829072178321988e-19,0.0
1.671880083299316e-18,0.0
4.901420979567518e-19,0.0
2.44014579069902e-18,0.0
2.47814574425667e-19,0.0
1.3712226781031356e-18,0.0
1.3477667310632756e-18,0.0
1.0,1.0
2.9284341618307508e-09,0.0
8.80810002712451e-09,0.0
1.1515218112378989e-08,0.0
6.9713701478235635e-09,0.0
1.0,1.0
4.8983990197370986e-09,0.0
6.908614125222812e-09,0.0
1.0,1.0
2.0557012092581317e-08,0.0
9.165790793019823e-09,0.0
4.648976315024811e-09,0.0
7.965123671738183e-09,0.0
5.810882441892318e-09,0.0
1.6040841543940587e-08,0.0
7.311969252299377e-09,0.0
6.56306342605717e-09,0.0
2.2047377257194967e-09,0.0
4.426254918143968e-09,0.0
1.0,1.0
3.4329897258267295e-10,0.0
1.3940426590863808e-09,0.0
1.3311768354284936e-09,0.0
7.313625260962908e-10,0.0
1.0,1.0
4.652841723018497e-10,0.0
7.011010660917805e-10,0.0
1.0,1.0
2.860406134175264e-09,0.0
1.4495694644622859e-09,0.0
6.472681834956973e-10,0.0
8.247039717801385e-10,0.0
6.393601204024435e-10,0.0
3.165009587746681e-09,0.0
5.972726202507772e-10,0.0
9.748204465864774e-10,0.0
2.4559004829782793e-10,0.0
4.803396014274597e-10,0.0
1.0,1.0
1.712586961133411e-09,0.0
5.287801307929385e-09,0.0
6.520565865031358e-09,0.0
3.985645147253081e-09,0.0
1.0,1.0
2.6626545412966607e-09,0.0
3.852923757818871e-09,0.0
1.0,1.0
1.1894173645998762e-08,0.0
5.871960251369046e-09,0.0
2.7798667812106714e-09,0.0
4.353453153527198e-09,0.0
3.3056659631824914e-09,0.0
1.0331885569314636e-08,0.0
3.805088244490662e-09,0.0
3.856143848679494e-09,0.0
1.323700149491458e-09,0.0
2.683481659104814e-09,0.0
1.0,1.0
1.0169236563939421e-09,0.0
3.5565006495374973e-09,0.0
3.951070137730994e-09,0.0
2.375062591042365e-09,0.0
1.0,1.0
1.5716989931746639e-09,0.0
2.221788308887085e-09,0.0
1.0,1.0
8.543945106964657e-09,0.0
4.135610520705768e-09,0.0
1.7838275301329531e-09,0.0
2.4938628939707996e-09,0.0
1.9015709007419446e-09,0.0
7.806834290136067e-09,0.0
2.112049646285641e-09,0.0
2.4193580472342546e-09,0.0
7.288837311492102e-10,0.0
1.4810805915033143e-09,0.0
1.0,1.0
1.900714169389417e-10,0.0
4.1243755632969226e-10,0.0
4.141449960748389e-10,0.0
3.6071765019407565e-10,0.0
1.0,1.0
2.5944180137571493e-10,0.0
4.0916239840704804e-10,0.0
1.0,1.0
6.490175064044479e-10,0.0
5.910227862671036e-10,0.0
2.4974983192649347e-10,0.0
3.6911265710593e-10,0.0
3.231146183946265e-10,0.0
6.316426826025179e-10,0.0
3.774474066631228e-10,0.0
2.7769717081405076e-10,0.0
1.6163244354050477e-10,0.0
2.8766322657247656e-10,0.0
1.0,1.0
3.894506050983182e-09,0.0
8.587223376821385e-09,0.0
1.053763298841659e-08,0.0
7.981319605221415e-09,0.0
1.0,1.0
6.419399678492255e-09,0.0
8.371773496662627e-09,0.0
1.0,1.0
1.171502095331789e-08,0.0
9.370094922189764e-09,0.0
5.5432285428480554e-09,0.0
8.264775530619772e-09,0.0
8.610529178554316e-09,0.0
1.1546470446432977e-08,0.0
1.0262750649303598e-08,0.0
5.4765370016696124e-09,0.0
3.4374141311133144e-09,0.0
6.2380323129218596e-09,0.0
1.0,1.0
5.958529225580378e-09,0.0
1.6282886150520426e-08,0.0
2.0436290881775676e-08,0.0
1.3588625336069526e-08,0.0
0.9999998807907104,1.0
1.078672440257833e-08,0.0
1.3591787251243659e-08,0.0
0.9999998807907104,1.0
3.1331474303897267e-08,0.0
1.706174579396702e-08,0.0
9.210250340174753e-09,0.0
1.4988399854587442e-08,0.0
1.2094644397109278e-08,0.0
2.956141820220637e-08,0.0
1.4252061752983991e-08,0.0
1.1244950748334759e-08,0.0
5.321950879988435e-09,0.0
1.030791096923167e-08,0.0
1.0,1.0
2.6262283459033142e-09,0.0
3.917751012494364e-09,0.0
4.7572088490710485e-09,0.0
4.180411128373862e-09,0.0
1.0,1.0
4.339980819167977e-09,0.0
4.829203259504311e-09,0.0
1.0,1.0
4.170424450222754e-09,0.0
5.908991518310813e-09,0.0
2.6604005665120667e-09,0.0
4.039454992721403e-09,0.0
6.246533956755229e-09,0.0
5.207867470602423e-09,0.0
5.858703744365812e-09,0.0
2.4064625847586285e-09,0.0
3.0390496785770438e-09,0.0
4.883137449951391e-09,0.0
0.9999998807907104,1.0
1.4333244813258261e-08,0.0
2.922699238183668e-08,0.0
5.0615135194220784e-08,0.0
3.106809032260571e-08,0.0
0.9999997615814209,1.0
2.64665072080561e-08,0.0
3.4893702149929595e-08,0.0
0.9999998807907104,1.0
4.937516706604583e-08,0.0
3.847916829613496e-08,0.0
1.686531803102298e-08,0.0
3.194559283770104e-08,0.0
3.286254468548577e-08,0.0
4.775738915441252e-08,0.0
4.155839405939332e-08,0.0
2.0320966243048133e-08,0.0
1.4810331627757023e-08,0.0
2.46416096416624e-08,0.0
1.0,1.0
1.1468853644558408e-09,0.0
1.846947261796572e-09,0.0
2.4924362573841563e-09,0.0
1.6714987172150586e-09,0.0
1.0,1.0
1.9198034273415487e-09,0.0
2.471663096415e-09,0.0
1.0,1.0
2.3933617310234467e-09,0.0
2.489134454108921e-09,0.0
1.3599742443304308e-09,0.0
2.077303662417762e-09,0.0
2.603644633225599e-09,0.0
2.7102966537739803e-09,0.0
2.4208719473506335e-09,0.0
1.129276783196076e-09,0.0
1.2752354727751936e-09,0.0
1.9754888835876727e-09,0.0
1.0,1.0
4.700958511349995e-10,0.0
1.7044271549693235e-09,0.0
1.8407961821509389e-09,0.0
1.0955331086748288e-09,0.0
1.0,1.0
6.639119254359116e-10,0.0
9.532327149841535e-10,0.0
1.0,1.0
4.080146442930754e-09,0.0
1.9716606125541603e-09,0.0
8.472876844578536e-10,0.0
1.162988039205004e-09,0.0
8.390552141968044e-10,0.0
4.131786468519749e-09,0.0
8.773404225337345e-10,0.0
1.3226553186029832e-09,0.0
3.3498526175179677e-10,0.0
6.73774314119413e-10,0.0
1.0,1.0
2.9312337002096456e-09,0.0
9.288987357081169e-09,0.0
1.1360154594797223e-08,0.0
7.02454627798943e-09,0.0
1.0,1.0
5.0734580980815736e-09,0.0
6.839831367955185e-09,0.0
1.0,1.0
1.907336510953428e-08,0.0
1.0656724391822081e-08,0.0
5.043355955081097e-09,0.0
7.656260514465885e-09,0.0
5.89543702744777e-09,0.0
1.691454443175644e-08,0.0
7.365608123421907e-09,0.0
6.4884080330784855e-09,0.0
2.402596344097674e-09,0.0
4.490079419383619e-09,0.0
1.0,1.0
2.880351137247613e-20,0.0
8.305242316853319e-21,0.0
6.205052552007489e-21,0.0
1.190465493668603e-20,0.0
1.0,1.0
2.4063845626316844e-20,0.0
4.2252705575461164e-20,0.0
1.0,1.0
2.6720502569005683e-21,0.0
4.428366339265186e-20,0.0
1.18520926170784e-20,0.0
2.2095877935889488e-20,0.0
3.943451415319007e-20,0.0
7.471913587462263e-21,0.0
5.533752994979086e-20,0.0
5.265878631539457e-21,0.0
3.4406025048343395e-20,0.0
3.6101519121878357e-20,0.0
1.0,1.0
5.08374542462775e-09,0.0
1.4055317798522537e-08,0.0
1.7318104283958746e-08,0.0
1.1978592340256e-08,0.0
0.9999998807907104,1.0
9.309668591583886e-09,0.0
1.1610781669446624e-08,0.0
0.9999998807907104,1.0
2.35620785105084e-08,0.0
1.5815393439311265e-08,0.0
7.27336946226842e-09,0.0
1.1431819046947567e-08,0.0
1.1313881387309266e-08,0.0
2.133806731308141e-08,0.0
1.26019408241973e-08,0.0
8.747376156748032e-09,0.0
4.708812895160008e-09,0.0
8.765882242300904e-09,0.0
1.0,1.0
7.340068765467056e-13,0.0
5.558621596866986e-13,0.0
5.318124413067338e-13,0.0
6.553506110180962e-13,0.0
1.0,1.0
8.608705111615156e-13,0.0
1.2770322993516103e-12,0.0
1.0,1.0
4.478506324470666e-13,0.0
1.4685380732640252e-12,0.0
6.381810227842899e-13,0.0
9.578222546699489e-13,0.0
1.2512029173156192e-12,0.0
7.055751924563147e-13,0.0
1.2573752802835791e-12,0.0
4.0131293470649365e-13,0.0
8.143534132622199e-13,0.0
1.172545892845489e-12,0.0
1.0,1.0
2.0700141600826782e-09,0.0
6.389252682481583e-09,0.0
7.221009123981048e-09,0.0
4.705095868473563e-09,0.0
1.0,1.0
3.380947521947064e-09,0.0
4.617031645892666e-09,0.0
1.0,1.0
1.3290464728754614e-08,0.0
7.0214518643751944e-09,0.0
3.595343134321638e-09,0.0
5.648355116960602e-09,0.0
4.296624389610315e-09,0.0
1.0864484423223075e-08,0.0
4.2788936838178415e-09,0.0
4.2747498874007306e-09,0.0
1.7514449890398964e-09,0.0
3.333886944290043e-09,0.0
1.0,1.0
2.739939164442262e-09,0.0
8.752933489120096e-09,0.0
1.0342927403428348e-08,0.0
6.557120624250956e-09,0.0
1.0,1.0
4.593035285438418e-09,0.0
6.460105339556321e-09,0.0
1.0,1.0
1.9396356520928748e-08,0.0
9.157769653711512e-09,0.0
4.462433977892033e-09,0.0
7.612909413978741e-09,0.0
5.1915436394267545e-09,0.0
1.5865273539361624e-08,0.0
6.7818541893416295e-09,0.0
5.8355285048605765e-09,0.0
2.1802408767257475e-09,0.0
4.047012502894631e-09,0.0
1.0,1.0
2.807460288630996e-22,0.0
4.9766599714970197e-23,0.0
3.5030138424582525e-23,0.0
1.0949554709713378e-22,0.0
1.0,1.0
1.794243681650528e-22,0.0
3.0533104936826794e-22,0.0
1.0,1.0
1.414508855734512e-23,0.0
3.9010895897573485e-22,0.0
6.936397772711905e-23,0.0
1.9817858324270885e-22,0.0
2.958038310655072e-22,0.0
5.561382922652921e-23,0.0
5.229622230925814e-22,0.0
2.92237024881543e-23,0.0
3.424153374138353e-22,0.0
3.0014933131534596e-22,0.0
1.0,1.0
2.211244298777615e-09,0.0
3.4272666926682405e-09,0.0
5.345614173535296e-09,0.0
3.668941150891669e-09,0.0
1.0,1.0
4.047985502353413e-09,0.0
4.697088940019967e-09,0.0
1.0,1.0
